WB_ID,WB_KEY,WB_UPDATED,WB_STATUS,WB_TITLE,WB_GUESS1,WB_GUESS2,WB_GUESS3,WB_SCORE,NAME,NAME_LOCAL,NAME_ALT,WOE_NAME,GN_NAME,REGION
naturalEarth.4040,Leninabad|Tajikistan,7/21/2014 16:51:36,V,Khujand,Khujand,Sughd Province,Leninobod,3.136092663,Leninabad,,Sogd|Hodžent|Khodzhent|Khujand|Leninabadskaya oblast'|Leninobod|Sogdiyskaya oblast'|Sogdskaja oblast,Leninabad,Viloyati Sughd,Khudzhand
naturalEarth.251,Sədərək|Azerbaijan,7/21/2014 16:47:29,V,Sədərək,Sədərək,Sadarak District,Sadarak,3.134368439,Sədərək,,Sadarak,,Sadarak Rayon,Naxçıvan Autonomous Republic
naturalEarth.1383,Surrey|United Kingdom,7/21/2014 16:48:49,V,Surrey,Surrey,Surrey County Cricket Club,"Surrey, British Columbia",3.132499665,Surrey,,,Surrey,Surrey,South East
naturalEarth.42,Luanda|Angola,7/21/2014 16:47:15,V,Luanda,Luanda,Luanda Province,Quatro de Fevereiro Airport,3.129276805,Luanda,,Loanda,Luanda,Luanda Province,
naturalEarth.1004,Debubawi Keyih Bahri|Eritrea,7/21/2014 16:48:21,V,Southern Red Sea Region,Southern Red Sea Region,Bahri,Debubawi Zone,3.125448754,Debubawi Keyih Bahri,,Southern Red Sea|Debubawi Keyh Bahri|Debub-Keih-Bahri|al-Bahru al-Ahmaru al-Janubi,Debubawi Keyih Bahri,Southern Red Sea Region,
naturalEarth.3744,Hajdina|Slovenia,7/21/2014 16:51:19,V,Municipality of Hajdina,Municipality of Hajdina,Spodnja Hajdina,Zgornja Hajdina,3.1225,Hajdina,,,,Obcina Hajdina,Podravska
naturalEarth.1363,Essex|United Kingdom,7/21/2014 16:48:48,V,Essex,Essex,Essex County Cricket Club,"Essex County, New York",3.121792793,Essex,,,Essex,Essex,East
naturalEarth.4508,Saint Thomas|United States Virgin Islands,7/21/2014 16:51:59,V,"Saint Thomas, U.S. Virgin Islands","Saint Thomas, U.S. Virgin Islands",Cyril E. King Airport,Roman Catholic Diocese of Saint Thomas,3.12160841,Saint Thomas,,,Saint Thomas Island,Saint Thomas Island,
naturalEarth.3816,Kozje|Slovenia,7/21/2014 16:51:23,V,Kozje,Kozje,"Klake, Kozje","Zagorje, Kozje",3.114680848,Kozje,,,,Obcina Kozje,Savinjska
naturalEarth.3078,Muscat|Oman,7/21/2014 16:50:34,V,"Muscat, Oman","Muscat, Oman",Muscat Governorate,Muscat International Airport,3.113438437,Muscat,,Masqat,Muscat,Muhafazat Masqat,
naturalEarth.2179,Podujevo|Kosovo,7/21/2014 16:49:47,V,Podujevo,Podujevo,"Popovo, Podujevo","Church of St. Elijah, Podujevo",3.11140047,Podujevo,,,Pristina,Opstina Podujevo,Pristina
naturalEarth.1341,Telford and Wrekin|United Kingdom,7/21/2014 16:48:48,V,Telford and Wrekin,Telford and Wrekin,"Nash, Telford and Wrekin",Telford,3.107123278,Telford and Wrekin,,"The Wrekin, Wrekin",Telford and Wrekin Borough,District of Telford and Wrekin,West Midlands
naturalEarth.2423,Salaspils|Latvia,7/21/2014 16:50:00,V,Salaspils,Salaspils,Salaspils concentration camp,Salaspils Station,3.096181881,Salaspils,,,Riga,Salaspils Novads,Riga
naturalEarth.3785,Velika Polana|Slovenia,7/21/2014 16:51:21,V,Velika Polana,Velika Polana,Mala Polana,"Brezovica, Velika Polana",3.095402105,Velika Polana,,,,Obcina Velika Polana,Pomurska
naturalEarth.310,Banwa|Burkina Faso,7/21/2014 16:47:32,V,Banwa Province,Banwa Province,"Kouka, Banwa","Toma, Banwa",3.092339155,Banwa,,,Banwa,Province des Banwa,Boucle du Mouhoun
naturalEarth.2840,Curepipe|Mauritius,7/21/2014 16:50:23,V,Curepipe,Curepipe,Municipal Council of Curepipe,Royal College Curepipe,3.08405255,Curepipe,,,Curepipe (2),Plaines Wilhems District,
naturalEarth.335,Ganzourgou|Burkina Faso,7/21/2014 16:47:33,V,Ganzourgou Province,Ganzourgou Province,"Pissi, Ganzourgou","Poédogo, Ganzourgou",3.082265007,Ganzourgou,,,Ganzourgou,Province du Ganzourgou,Plateau-Central
naturalEarth.1794,South Dublin|Ireland,7/21/2014 16:49:14,V,South Dublin,South Dublin,Dublin,South County Dublin (UK Parliament constituency),3.079190839,South Dublin,,Baile Átha Cliath,Dublin,South Dublin,Dublin
naturalEarth.3747,Trnovska vas|Slovenia,7/21/2014 16:51:20,V,Trnovska Vas,Trnovska Vas,Municipality of Trnovska Vas,"Sovjak, Trnovska Vas",3.078980546,Trnovska vas,,,,Obcina Trnovska vas,Podravska
naturalEarth.2767,Plav|Montenegro,7/21/2014 16:50:17,V,Plav,Plav,Lake Plav,Plav Municipality,3.075188694,Plav,,,Plav,Opstina Plav,
naturalEarth.306,Kompienga|Burkina Faso,7/21/2014 16:47:31,V,Kompienga Province,Kompienga Province,Kompienga Dam,Lake Kompienga,3.075044077,Kompienga,,,Kompienga,Province de la Kompienga,Est
naturalEarth.3811,Trbovlje|Slovenia,7/21/2014 16:51:23,V,Trbovlje,Trbovlje,"Ojstro, Trbovlje","Vrhe, Trbovlje",3.074744702,Trbovlje,,,Trbovlje,Obcina Trbovlje,Zasavska
naturalEarth.1094,Päijät-Häme|Finland,7/21/2014 16:48:29,V,Päijänne Tavastia,Päijänne Tavastia,Lake Päijänne,Päijänne National Park,3.060300018,Päijät-Häme,,Päijänne Tavastland,,Paijat-Hame,
naturalEarth.4268,Luweero|Uganda,7/21/2014 16:51:46,V,Luweero,Luweero,Luweero District,,3.059636312,Luweero,,,Luwero,Luwero District,Central
naturalEarth.1353,Newport|United Kingdom,7/21/2014 16:48:48,V,"Newport, Wales","Newport, Wales","Newport City, Philippines","Newport, Rhode Island",3.059434255,Newport,,,Newport City,City of Newport,West Wales and the Valleys
naturalEarth.1230,Glasgow|United Kingdom,7/21/2014 16:48:40,V,Glasgow,Glasgow,University of Glasgow,Glasgow Central station,3.059219705,Glasgow,,Glasgow City,Glasgow City,Glasgow City,South Western
naturalEarth.3751,Selnica ob Dravi|Slovenia,7/21/2014 16:51:20,V,Selnica ob Dravi,Selnica ob Dravi,"Zgornji Slemen, Selnica ob Dravi","Fala, Selnica ob Dravi",3.054343033,Selnica ob Dravi,,,,Obcina Selnica ob Dravi,Podravska
naturalEarth.2765,Cetinje|Montenegro,7/21/2014 16:50:17,V,Cetinje,Cetinje,Cetinje Monastery,FK Cetinje,3.049120852,Cetinje,,,Cetinje,Opstina Cetinje,
naturalEarth.3773,Ribnica na Pohorju|Slovenia,7/21/2014 16:51:21,V,Ribnica na Pohorju,Ribnica na Pohorju,"Josipdol, Ribnica na Pohorju",Sveti Anton na Pohorju,3.047300071,Ribnica na Pohorju,,,,Obcina Ribnica na Pohorju,Koroška
naturalEarth.1539,Bioko Sur|Equatorial Guinea,7/21/2014 16:48:57,V,Bioko Sur Province,Bioko Sur Province,Bioko,Provincia de El Bierzo,3.043322454,Bioko Sur,,,Bioko Sur,Provincia de Bioko Sur,
naturalEarth.2770,Andrijevica|Montenegro,7/21/2014 16:50:17,V,Andrijevica,Andrijevica,Andrijevica Municipality,"Slatina, Andrijevica",3.042301577,Andrijevica,,,Andrijevica,Opstina Andrijevica,
naturalEarth.658,Savanes|Ivory Coast,7/21/2014 16:47:55,V,Savanes (Ivory Coast),Savanes (Ivory Coast),"Savanes Region, Togo",Regions of Ivory Coast,3.041666716,Savanes,,,Savanes,Savanes,
naturalEarth.3783,Sveti Andraž v Slovenskih Goricah|Slovenia,7/21/2014 16:51:21,V,Municipality of Sveti Andraž v Slovenskih Goricah,Municipality of Sveti Andraž v Slovenskih Goricah,"Gibina, Sveti Andraž v Slovenskih Goricah",Sveti Trije Kralji v Slovenskih Goricah,3.041617706,Sveti Andraž v Slovenskih Goricah,,,,Obcina Sveti Andraz v Slovenskih Goricah,Podravska
naturalEarth.2184,Novo Brdo|Kosovo,7/21/2014 16:49:47,V,Novo Brdo,Novo Brdo,Novo Brdo Fortress,Gnjilane,3.040159992,Novo Brdo,,,Gnjilane,Opstina Novo Brdo,Pristina
naturalEarth.2768,Herceg Novi|Montenegro,7/21/2014 16:50:17,V,Herceg Novi,Herceg Novi,"Luštica, Herceg Novi","Njivice, Herceg Novi",3.037842884,Herceg Novi,,,Herceg Novi,Opstina Herceg Novi,
naturalEarth.4510,Saint Croix|United States Virgin Islands,7/21/2014 16:51:59,V,"Saint Croix, U.S. Virgin Islands","Saint Croix, U.S. Virgin Islands",Henry E. Rohlsen Airport,"Saint Croix Island, Maine",3.037494462,Saint Croix,,,Saint Croix Island,Saint Croix Island,
naturalEarth.3738,Slovenska Bistrica|Slovenia,7/21/2014 16:51:19,V,Slovenska Bistrica,Slovenska Bistrica,"Modrič, Slovenska Bistrica","Kovača Vas, Slovenska Bistrica",3.034409137,Slovenska Bistrica,,,Slovenska Bistrica,Obcina Slovenska Bistrica,Podravska
naturalEarth.4618,Abyan|Yemen,7/21/2014 16:52:06,V,Abyan Governorate,Abyan Governorate,"Khanfar, Abyan",Ubay (name),3.034097586,Abyan,أبين‎,,Abyan,Muhafazat Abyan,
naturalEarth.1257,Redcar and Cleveland|United Kingdom,7/21/2014 16:48:42,V,Redcar and Cleveland,Redcar and Cleveland,Wilton Castle (Redcar and Cleveland),Redcar & Cleveland College,3.03117156,Redcar and Cleveland,,,Redcar and Cleveland Borough,Borough of Redcar and Cleveland,North East
naturalEarth.1339,Swansea|United Kingdom,7/21/2014 16:48:47,V,Swansea,Swansea,Swansea City Centre,Swansea railway station,3.030441002,Swansea,,,Swansea City and County,City and County of Swansea,East Wales
naturalEarth.3734,Ravne na Koroškem|Slovenia,7/21/2014 16:51:19,V,Ravne na Koroškem,Ravne na Koroškem,"Podgora, Ravne na Koroškem","Podkraj, Ravne na Koroškem",3.028469398,Ravne na Koroškem,,,Ravne na Koroškem,Obcina Ravne na Koroskem,Koroška
naturalEarth.1300,Waltham Forest|United Kingdom,7/21/2014 16:48:45,V,London Borough of Waltham Forest,London Borough of Waltham Forest,Waltham Forest F.C.,Greater London,3.027961622,Waltham Forest,,,London Borough of Waltham Forest,Greater London,Greater London
naturalEarth.4073,Princes Town|Trinidad and Tobago,7/21/2014 16:51:37,V,Princes Town,Princes Town,Princes Town Regional Corporation,"Princes Town, Ghana",3.026315778,Princes Town,,,,Princes Town,
naturalEarth.3717,Sveta Ana|Slovenia,7/21/2014 16:51:17,V,Sveta Ana v Slovenskih Goricah,Sveta Ana v Slovenskih Goricah,"Dražen Vrh, Sveta Ana","Lokavec, Sveta Ana",3.025742379,Sveta Ana,,,,Obcina Sveta Ana,Podravska
naturalEarth.4367,Odessa|Ukraine,7/21/2014 16:51:50,V,Odessa,Odessa,Odessa Oblast,Odessa International Airport,3.024182432,Odessa,,Odesa|Odes'ka Oblast'|Odesskaya Oblast',Odessa,Odes'ka Oblast',
naturalEarth.729,San Andrés y Providencia|Colombia,7/21/2014 16:47:59,V,"Archipelago of San Andrés, Providencia and Santa Catalina","Archipelago of San Andrés, Providencia and Santa Catalina",Providencia and Santa Catalina Islands,"Saint Martin's Church, Providence",3.022262946,San Andrés y Providencia,,Saint Andrew and Providence,San Andrés y Providencia,"Providencia y Santa Catalina, Departamento de Archipielago de San Andres",
naturalEarth.1211,Yvelines|France,7/21/2014 16:48:39,V,Yvelines,Yvelines,"Saint-Martin-des-Champs, Yvelines",Gare de Saint-Quentin-en-Yvelines,3.020341936,Yvelines,,,Yvelines,Departement des Yvelines,Île-de-France
naturalEarth.1171,Loiret|France,7/21/2014 16:48:35,V,Loiret,Loiret,Loiret (river),Le Travailleur du Loiret,3.019396241,Loiret,,,Loiret,Departement du Loiret,Centre
naturalEarth.1160,Hauts-de-Seine|France,7/21/2014 16:48:34,V,Hauts-de-Seine,Hauts-de-Seine,"Sceaux, Hauts-de-Seine","Châtillon, Hauts-de-Seine",3.019083576,Hauts-de-Seine,,,Hauts-de-Seine,Departement des Hauts-de-Seine,Île-de-France
naturalEarth.1103,Uusimaa|Finland,7/21/2014 16:48:30,V,Uusimaa,Uusimaa,SPL Uudenmaan piiri,Uusimaa (historical province),3.017153901,Uusimaa,,Nyland,,Uusimaa,
naturalEarth.1198,Seine-Saint-Denis|France,7/21/2014 16:48:38,V,Seine-Saint-Denis,Seine-Saint-Denis,"Villepinte, Seine-Saint-Denis",Cantons of the Seine-Saint-Denis department,3.014213347,Seine-Saint-Denis,,,Seine-Saint-Denis,Departement de Seine-Saint-Denis,Île-de-France
naturalEarth.4627,Eastern Cape|South Africa,7/21/2014 16:52:07,V,Eastern Cape,Eastern Cape,"Fort Cox, Eastern Cape","Addo, Eastern Cape",3.013802458,Eastern Cape,,Oos-Kaap,Eastern Cape,Province of Eastern Cape,
naturalEarth.2702,Santa Venera|Malta,7/21/2014 16:50:14,V,Santa Venera,Santa Venera,Malta,Saint Venera,3.012297049,Santa Venera,,,Malta,Saint Venera,Malta Majjistral
naturalEarth.1127,Bas-Rhin|France,7/21/2014 16:48:32,V,Bas-Rhin,Bas-Rhin,Palais du Rhin,Opéra national du Rhin,3.011789044,Bas-Rhin,,Alsacia,Bas-Rhin,Departement du Bas-Rhin,Alsace
naturalEarth.1119,Alpes-de-Haute-Provence|France,7/21/2014 16:48:31,V,Alpes-de-Haute-Provence,Alpes-de-Haute-Provence,"Pontis, Alpes-de-Haute-Provence","Lurs, Alpes-de-Haute-Provence",3.009999937,Alpes-de-Haute-Provence,,Provenza-Alpes-Costa de Azul,Alpes-de-Haute-Provence,Departement des Alpes-de-Haute-Provence,Provence-Alpes-Côte-d'Azur
naturalEarth.1187,Paris|France,7/21/2014 16:48:37,V,Paris,Paris,"Hôtel de Ville, Paris",Paris Masters,3.008394671,Paris,,Ville de Paris,Paris,Paris,Île-de-France
naturalEarth.1203,Val-d'Oise|France,7/21/2014 16:48:39,V,Val-d'Oise,Val-d'Oise,"Saint-Martin-du-Tertre, Val-d'Oise","L'Isle-Adam, Val-d'Oise",3.008249915,Val-d'Oise,,,Val-d'Oise,Departement du Val-d'Oise,Île-de-France
naturalEarth.4619,Northern Cape|South Africa,7/21/2014 16:52:06,V,Northern Cape,Northern Cape,Cape Province,"Concordia, Northern Cape",3.004621052,Northern Cape,,Noord-Kaap,Northern Cape,Province of Northern Cape,
naturalEarth.3777,Šempeter-Vrtojba|Slovenia,7/21/2014 16:51:21,V,Municipality of Šempeter–Vrtojba,Municipality of Šempeter–Vrtojba,Vrtojba,,3,Šempeter-Vrtojba,,,,Obcina Sempeter-Vrtojba,Goriška
naturalEarth.2175,Zubin Potok|Kosovo,7/21/2014 16:49:47,V,Zubin Potok,Zubin Potok,Kosovska Mitrovica District (Serbia),"Mitrovica, Kosovo",2.997454546,Zubin Potok,,,Kosovska Mitrovica,Komuna e Zubin Potokut,Kosovska Mitrovica
naturalEarth.674,Moyen-Comoe|Ivory Coast,7/21/2014 16:47:56,V,Moyen-Comoé,Moyen-Comoé,Moyen,Como,2.996230211,Moyen-Comoe,,,Moyen-Comoé,Moyen-Comoe,
naturalEarth.4067,Diego Martin|Trinidad and Tobago,7/21/2014 16:51:37,V,Diego Martin,Diego Martin,Port of Spain,Diego Martin Regional Corporation,2.995714316,Diego Martin,,Petit Valley,,Diego Martin,
naturalEarth.1135,Corse-du-Sud|France,7/21/2014 16:48:32,V,Corse-du-Sud,Corse-du-Sud,"Peri, Corse-du-Sud","Villanova, Corse-du-Sud",2.994806022,Corse-du-Sud,,C¢rcega|C¢rsega|Corsica,Corse-du-Sud,Departement de la Corse-du-Sud,Corse
naturalEarth.1375,Shetland Islands|United Kingdom,7/21/2014 16:48:49,V,Shetland,Shetland,Shetland Islands Council,Aberdeen,2.994481212,Shetland Islands,,Aberdeen City,Shetland Islands,Shetland Islands,Highlands and Islands
naturalEarth.1113,La Réunion|France,7/21/2014 16:48:30,V,Réunion,Réunion,University of La Réunion,Reunion Records,2.993823111,La Réunion,,,La Réunion,Reunion,Réunion
naturalEarth.2746,Għajnsielem|Malta,7/21/2014 16:50:16,V,Għajnsielem,Għajnsielem,Għajnsielem F.C.,,2.993181859,Għajnsielem,,,,Ghajnsielem,Gozo
naturalEarth.3071,Ad Dakhliyah|Oman,7/21/2014 16:50:33,V,Ad Dakhiliyah Governorate,Ad Dakhiliyah Governorate,Ades,.ad,2.992853991,Ad Dakhliyah,,Ad Dakhiliyah,Ad Dakhliyah,Muhafazat ad Dakhiliyah,
naturalEarth.2170,Zvečan|Kosovo,7/21/2014 16:49:46,V,Zvečan,Zvečan,Banjska (village),"Boljetin, Zvečan",2.990825236,Zvečan,,,Kosovska Mitrovica,Opstina Zvecan,Kosovska Mitrovica
naturalEarth.1449,West Berkshire|United Kingdom,7/21/2014 16:48:54,V,West Berkshire,West Berkshire,West Berkshire Brewery,Berkshire,2.988095179,West Berkshire,,,Berkshire,West Berkshire,South East
naturalEarth.1154,Haute-Marne|France,7/21/2014 16:48:34,V,Haute-Marne,Haute-Marne,"Pont-la-Ville, Haute-Marne",Ardennes,2.986425972,Haute-Marne,,Champaña-Ardenne,Haute-Marne,Departement de la Haute-Marne,Champagne-Ardenne
naturalEarth.1188,Pas-de-Calais|France,7/21/2014 16:48:37,V,Pas-de-Calais,Pas-de-Calais,"Barly, Pas-de-Calais","Haucourt, Pas-de-Calais",2.985763358,Pas-de-Calais,,,Pas-de-Calais,Departement du Pas-de-Calais,Nord-Pas-de-Calais
naturalEarth.1173,Lot-et-Garonne|France,7/21/2014 16:48:35,V,Lot-et-Garonne,Lot-et-Garonne,"Montauriol, Lot-et-Garonne","Pujols, Lot-et-Garonne",2.985482474,Lot-et-Garonne,,,Lot-et-Garonne,Departement du Lot-et-Garonne,Aquitaine
naturalEarth.1201,Tarn-et-Garonne|France,7/21/2014 16:48:38,V,Tarn-et-Garonne,Tarn-et-Garonne,"Donzac, Tarn-et-Garonne","Montgaillard, Tarn-et-Garonne",2.98538002,Tarn-et-Garonne,,,Tarn-et-Garonne,Departement du Tarn-et-Garonne,Midi-Pyrénées
naturalEarth.436,Bijeljina|Bosnia and Herzegovina,7/21/2014 16:47:40,V,Bijeljina,Bijeljina,Bijeljina massacre,,2.98500001,Bijeljina,,,Bijeljina,,Repuplika Srpska
naturalEarth.1366,Brighton and Hove|United Kingdom,7/21/2014 16:48:49,V,Brighton and Hove,Brighton and Hove,City College Brighton & Hove,Brighton and Hove High School,2.983697906,Brighton and Hove,,,Brighton and Hove City,Borough of Brighton and Hove,South East
naturalEarth.1212,Eysturoyar|Faroe Islands,7/21/2014 16:48:39,V,Eysturoy,Eysturoy,Funny Party,Kristian Osvald Viderø,2.983681671,Eysturoyar,,Østerø|Eysturoy,Faroe Islands,,
naturalEarth.1412,South Tyneside|United Kingdom,7/21/2014 16:48:51,V,South Tyneside,South Tyneside,"Whitburn, South Tyneside",South Tyneside College,2.981843256,South Tyneside,,,Tyne and Wear,Borough of South Tyneside,North East
naturalEarth.2182,Gnjilane|Kosovo,7/21/2014 16:49:47,V,Gnjilane,Gnjilane,District of Gnjilane,Komuna e Parisit,2.981249952,Gnjilane,,,Gnjilane,Komuna e Gjilanit,Gnjilane
naturalEarth.465,Smith's|Bermuda,7/21/2014 16:47:41,V,Smith's Parish,Smith's Parish,Charlotte Turner Smith,Smith's Food and Drug,2.98,Smith's,,,Smith's,Smith's Parish,
naturalEarth.4275,Dokolo|Uganda,7/21/2014 16:51:46,V,Dokolo District,Dokolo District,Dokolo,,2.98,Dokolo,,,,Dokolo District,Northern
naturalEarth.1333,Caerphilly|United Kingdom,7/21/2014 16:48:47,V,Caerphilly County Borough,Caerphilly County Borough,Caerphilly (UK Parliament constituency),Caerphilly (Assembly constituency),2.979232275,Caerphilly,,,Caerphilly County Borough,County Borough of Caerphilly,East Wales
naturalEarth.1175,Maine-et-Loire|France,7/21/2014 16:48:36,V,Maine-et-Loire,Maine-et-Loire,"Saint-Germain-des-Prés, Maine-et-Loire",Communes of the Maine-et-Loire department,2.978210842,Maine-et-Loire,,,Maine-et-Loire,Departement de Maine-et-Loire,Pays de la Loire
naturalEarth.1873,Austurland|Iceland,7/21/2014 16:49:20,V,Eastern Region (Iceland),Eastern Region (Iceland),East Asia,East Germany,2.976303148,Austurland,,East,,Austurland,
naturalEarth.1827,Mazandaran|Iran,7/21/2014 16:49:17,V,Mazandaran Province,Mazandaran Province,"Ab-e Garm, Mazandaran","Shahrak-e Eslamabad, Mazandaran",2.975932061,Mazandaran,,,Mazandaran,Ostan-e Mazandaran,
naturalEarth.1170,Loire-Atlantique|France,7/21/2014 16:48:35,V,Loire-Atlantique,Loire-Atlantique,"La Montagne, Loire-Atlantique","La Roche-Blanche, Loire-Atlantique",2.974429911,Loire-Atlantique,,,Loire-Atlantique,Departement de la Loire-Atlantique,Pays de la Loire
naturalEarth.1351,Blaenau Gwent|United Kingdom,7/21/2014 16:48:48,V,Blaenau Gwent,Blaenau Gwent,Blaenau Gwent (UK Parliament constituency),Blaenau Gwent (Assembly constituency),2.974269311,Blaenau Gwent,,,Blaenau Gwent County Borough,Blaenau Gwent,East Wales
naturalEarth.1132,Charente-Maritime|France,7/21/2014 16:48:32,V,Charente-Maritime,Charente-Maritime,"La Ronde, Charente-Maritime","La Vallée, Charente-Maritime",2.973670717,Charente-Maritime,,,Charente-Maritime,Departement de la Charente-Maritime,Poitou-Charentes
naturalEarth.1143,Essonne|France,7/21/2014 16:48:33,V,Essonne,Essonne,Essonne (river),Luján de Cuyo Department,2.973607055,Essonne,,,Essonne,Departement de l'Essonne,Île-de-France
naturalEarth.2022,Zarqa|Jordan,7/21/2014 16:49:36,V,Zarqa,Zarqa,Zarqa Governorate,Jisr az-Zarqa,2.973234367,Zarqa,,Az Zarqa',Zarqa,Muhafazat az Zarqa',
naturalEarth.1204,Val-de-Marne|France,7/21/2014 16:48:39,V,Val-de-Marne,Val-de-Marne,Musée d'Art Contemporain du Val-de-Marne,"Fresnes, Val-de-Marne",2.972058345,Val-de-Marne,,,Val-de-Marne,Departement du Val-de-Marne,Île-de-France
naturalEarth.3769,Dobrepolje|Slovenia,7/21/2014 16:51:20,V,Municipality of Dobrepolje,Municipality of Dobrepolje,"Cesta, Dobrepolje","Zagorica, Dobrepolje",2.970481929,Dobrepolje,,,,Obcina Dobrepolje,Osrednjeslovenska
naturalEarth.2779,Podgorica|Montenegro,7/21/2014 16:50:18,V,Podgorica,Podgorica,Podgorica Airport,"Mahala, Podgorica",2.970332377,Podgorica,,,Podgorica,Opstina Podgorica,
naturalEarth.2766,Rožaje|Montenegro,7/21/2014 16:50:17,V,Rožaje,Rožaje,Vrelo Ibra,Lake Rujište,2.96942101,Rožaje,,,Rožaje,Opstina Rozaje,
naturalEarth.1148,Gers|France,7/21/2014 16:48:33,V,Gers,Gers,Lagraulet-du-Gers,Barcelonne-du-Gers,2.967841178,Gers,,,Gers,Departement du Gers,Midi-Pyrénées
naturalEarth.1236,South Lanarkshire|United Kingdom,7/21/2014 16:48:41,V,South Lanarkshire,South Lanarkshire,Lanarkshire (UK Parliament constituency),South Lanarkshire (UK Parliament constituency),2.967525156,South Lanarkshire,,,South Lanarkshire,South Lanarkshire,South Western
naturalEarth.2686,Mosta|Malta,7/21/2014 16:50:13,V,Mosta,Mosta,Mosta F.C.,Malta,2.965661,Mosta,,,Malta,Il-Mosta,Malta Majjistral
naturalEarth.668,Zanzan|Ivory Coast,7/21/2014 16:47:56,V,Zanzan,Zanzan,Zanzan Atte-Oudeyi,Regions of Ivory Coast,2.964285731,Zanzan,,,Zanzan,Zanzan,
naturalEarth.2924,Norfolk Island|Norfolk Island,7/21/2014 16:50:26,V,Norfolk Island,Norfolk Island,Norfolk Island Airport,Norfolk Island at the 2006 Commonwealth Games,2.963979437,Norfolk Island,,,Norfolk Island,,
naturalEarth.2186,Prizren|Kosovo,7/21/2014 16:49:47,V,Prizren,Prizren,District of Prizren,Komuna e Parisit,2.963476063,Prizren,,,Prizren,Komuna e Prizrenit,Prizren
naturalEarth.2173,Vučitrn|Kosovo,7/21/2014 16:49:47,V,Vučitrn,Vučitrn,Gojbulja,"Mitrovica, Kosovo",2.960700845,Vučitrn,,,Kosovska Mitrovica,Opstina Vucitrn,Kosovska Mitrovica
naturalEarth.2825,Nouakchott|Mauritania,7/21/2014 16:50:22,V,Nouakchott,Nouakchott,Lycée de Garçons Nouakchott,Wilaya de Nouakchott,2.958629481,Nouakchott,,,Nouakchott,District de Nouakchott,
naturalEarth.1189,Puy-de-Dôme|France,7/21/2014 16:48:37,V,Puy-de-Dôme,Puy-de-Dôme,Puy de Dôme,Raymond du Puy de Provence,2.957312275,Puy-de-Dôme,,,Puy-de-Dôme,Departement du Puy-de-Dome,Auvergne
